Feature,Instance,LocX,LocY
1,1,4604.68,5039.46
1,2,8801.18,1099.56
1,3,5690.37,8548.64
1,4,1377.43,6654.03
1,5,8901.95,6373.39
1,6,3641.37,4736.01
1,7,1399.05,4580.45
1,8,8148.7,5964.41
1,9,7347.44,5188.95
1,10,1949.53,7014.57
1,11,1710.45,9290.31
1,12,8239.54,8505.84
1,13,7343.15,8786.67
1,14,4842.42,7268.62
1,15,4479.49,2323.87
1,16,8945.93,1122.62
1,17,1176.77,8763.18
1,18,9113.35,2244.03
1,19,7789.05,5900.32
1,20,5954.77,6411.73
1,21,8542.8,9231.09
1,22,300.66,2523.47
1,23,4349.44,8934.22
1,24,8878.2,595.18
1,25,8548.24,8279.89
1,26,1839.85,8479.16
1,27,5858.94,3261.35
1,28,8393.84,8862.73
1,29,4451.95,1595.11
1,30,1307.19,7037.47
1,31,5691.63,2123.66
1,32,2055.75,5829.42
1,33,5879.88,3368.52
1,34,5936.95,7914.69
1,35,1692.88,522.87
1,36,492.9,5094.79
1,37,8396.65,3082.84
1,38,3999.57,4078.97
1,39,4633.37,1069.51
1,40,9126.92,9482.39
1,41,9823.48,3816.22
1,42,5389.34,8050.89
1,43,6764.54,7155.79
1,44,26.51,9201.13
1,45,6011.75,2770.84
1,46,5208.25,8970.95
1,47,2179.58,2245.37
1,48,3096.61,3039.3
1,49,5680.43,854.32
1,50,4242.76,3614.49
1,51,3470.8,3275.11
1,52,6554.79,3484.51
1,53,2446.56,3005.28
1,54,3005.11,9829.73
1,55,9465.18,8313.99
1,56,2555.09,6109.24
1,57,7946.84,4052.27
1,58,8900.06,5362.76
1,59,2841.11,7231.96
1,60,3570.11,931.21
1,61,5089.36,6517.95
1,62,6656.76,6808.13
1,63,2353.05,3681.75
1,64,1246.96,8433.14
1,65,4644.2,2898.96
1,66,8405.79,5878.7
1,67,5961.11,8493.73
1,68,1365.08,8736.34
1,69,4482.58,1441.15
1,70,2231.29,3567.57
1,71,5079.0,8074.73
1,72,2679.64,7852.42
1,73,8467.65,4440.86
1,74,9080.87,3509.8
1,75,729.75,4011.89
1,76,7223.81,570.07
1,77,5743.24,2220.68
1,78,4624.53,2959.43
1,79,1586.4,2916.44
1,80,9093.32,90.46
1,81,754.89,3407.93
1,82,7747.12,4513.38
1,83,6950.37,4487.04
1,84,7537.77,7845.68
1,85,7836.66,4798.52
1,86,5886.02,737.62
1,87,7881.7,1003.42
1,88,710.11,1969.43
1,89,2233.65,3014.26
1,90,7532.89,6119.04
1,91,7553.36,8176.67
1,92,9777.25,1881.48
1,93,4265.45,4876.77
1,94,7182.47,6326.75
1,95,8389.44,2463.44
1,96,9884.93,2280.83
1,97,1219.43,9230.46
1,98,430.72,1553.07
1,99,9403.29,3128.66
1,100,3578.18,8450.98
1,101,7991.48,6655.47
1,102,6916.83,194.7
1,103,9300.24,8237.4
1,104,8755.72,3670.77
1,105,3981.89,6570.25
1,106,997.6,8464.02
1,107,8621.62,5098.86
1,108,856.27,1534.36
1,109,7009.52,569.76
1,110,798.83,2313.05
1,111,330.21,7778.6
1,112,8237.57,6789.71
1,113,1804.39,9808.79
1,114,8855.44,6765.75
1,115,8205.52,6853.69
1,116,5080.77,7510.42
1,117,53.44,1276.36
1,118,2902.94,3361.54
1,119,9458.72,4037.17
1,120,5738.71,4899.59
1,121,4831.58,9518.58
1,122,3003.48,2750.79
1,123,2199.69,3591.92
1,124,2064.88,2450.59
1,125,8702.68,2318.7
1,126,3788.02,7153.89
1,127,3467.63,5220.31
1,128,9130.17,6738.84
1,129,4622.07,5319.02
1,130,6861.91,8066.14
1,131,5768.82,101.04
1,132,401.02,3245.31
1,133,3139.56,12.17
1,134,8405.29,164.44
1,135,3821.87,2305.77
1,136,5332.12,706.29
1,137,7397.52,7522.53
1,138,5003.54,3718.02
1,139,5061.65,5547.15
1,140,9939.69,3980.41
1,141,4025.86,3743.27
1,142,9068.8,7304.55
1,143,2105.35,9559.96
1,144,646.77,9437.15
1,145,9481.22,5325.32
1,146,8546.54,4675.39
1,147,8935.5,330.13
1,148,3296.83,9808.46
1,149,4305.95,2393.14
1,150,2121.18,5994.59
1,151,766.69,1732.64
1,152,7302.85,1655.1
1,153,7067.1,2755.42
1,154,7688.18,4374.73
1,155,3419.2,4445.9
1,156,7993.79,1425.97
1,157,6962.07,2749.97
1,158,1152.23,1555.02
1,159,9144.31,4366.99
1,160,5046.67,195.31
1,161,2566.43,1219.7
1,162,2048.78,7934.43
1,163,53.76,7541.96
1,164,9158.31,9135.46
1,165,4508.12,6377.79
1,166,1588.79,845.75
1,167,9897.57,891.4
1,168,3893.13,3113.89
1,169,3007.53,5037.72
1,170,8126.95,2025.2
1,171,4386.74,3835.23
1,172,4672.4,584.34
1,173,1313.63,30.38
1,174,9743.13,1934.62
1,175,9859.38,1083.65
1,176,6233.55,185.94
1,177,7100.44,8960.42
1,178,1132.92,6117.78
1,179,6062.03,7375.12
1,180,2159.18,2755.58
1,181,3395.55,4346.3
1,182,3495.71,9685.35
1,183,9153.08,2123.62
1,184,9373.42,9334.27
1,185,7101.54,2532.53
1,186,1529.04,9386.7
1,187,3429.84,9170.65
1,188,2570.7,8965.1
1,189,8778.41,4398.5
1,190,5705.67,65.21
1,191,9353.7,4638.74
1,192,4235.75,9551.53
1,193,3920.86,6539.18
1,194,8576.3,1769.09
1,195,6384.88,3327.43
1,196,9290.21,1439.91
1,197,8374.68,3436.85
1,198,5156.13,8523.48
1,199,4760.03,1455.04
1,200,8527.93,6118.94
1,201,1894.51,5749.69
1,202,4575.95,2405.47
1,203,2156.94,8160.75
1,204,9806.0,3520.29
1,205,567.21,9931.44
1,206,19.81,6222.63
1,207,1973.66,8217.81
1,208,4824.76,9732.72
1,209,385.58,8308.09
1,210,1836.78,6431.21
1,211,4261.85,8714.73
1,212,786.94,9443.92
1,213,690.9,5333.27
1,214,9714.05,7971.8
1,215,7115.27,9757.54
1,216,2917.29,6778.03
1,217,2855.87,8825.36
1,218,8434.46,5411.16
1,219,1160.47,4382.64
1,220,5326.71,8192.35
1,221,2338.39,371.24
1,222,45.52,1755.59
