Feature,Instance,LocX,LocY
1,1,264.54,1404.24
1,2,7908.23,4333.5
1,3,9036.94,3312.51
1,4,8711.98,266.1
1,5,7702.73,4045.33
1,6,9310.26,5297.36
1,7,8918.63,2465.74
1,8,7901.67,4868.88
1,9,6397.32,1657.89
1,10,3291.81,8413.47
1,11,295.36,6206.5
1,12,7003.89,7970.38
1,13,3852.27,7730.74
1,14,3302.14,4211.53
1,15,7049.4,6087.99
1,16,9578.99,6842.21
1,17,6880.95,5004.11
1,18,7055.79,3220.81
1,19,5720.16,6523.77
1,20,9119.79,9359.27
1,21,325.86,9945.77
1,22,8490.28,5017.22
1,23,7285.0,1234.05
1,24,8201.06,3563.5
1,25,2272.15,508.78
1,26,8021.44,4922.46
1,27,2804.73,6979.8
1,28,6688.19,1606.1
1,29,4931.01,7521.98
1,30,7623.64,8452.1
1,31,755.61,2742.42
1,32,2466.81,3670.1
1,33,4934.35,901.53
1,34,9119.56,4447.37
1,35,412.52,8987.67
1,36,5843.86,8710.3
1,37,9758.72,1361.03
1,38,7461.72,1865.98
1,39,5959.98,3498.0
1,40,4434.35,9129.82
1,41,9067.36,2848.46
1,42,4168.29,2727.72
1,43,1623.29,1588.29
1,44,7823.43,1193.25
1,45,3919.83,8413.66
1,46,4618.04,3315.96
1,47,9999.63,7833.69
1,48,4719.51,4415.03
1,49,9951.17,2037.42
1,50,1365.31,1701.51
1,51,5519.56,490.0
1,52,9155.78,505.64
1,53,4954.25,4584.48
1,54,8671.71,2325.54
1,55,6605.12,7926.37
1,56,4022.43,7034.46
1,57,5372.39,38.62
1,58,5264.21,566.95
1,59,9609.31,6809.76
1,60,3170.81,2176.63
1,61,566.73,5110.55
1,62,335.33,8489.72
1,63,8838.04,6882.2
1,64,9714.04,8496.98
1,65,2945.07,793.87
1,66,749.72,2212.31
1,67,8013.31,4876.96
1,68,8715.4,6944.74
1,69,626.88,1179.72
1,70,9621.36,4837.82
1,71,9064.88,6523.73
1,72,5066.26,7637.69
1,73,2134.6,1638.38
1,74,8384.99,1218.48
1,75,2711.87,1671.95
1,76,6770.82,7033.89
1,77,9556.5,2592.19
1,78,78.6,5094.55
1,79,4791.48,9860.67
1,80,1968.04,5748.42
1,81,7122.87,6614.29
1,82,671.44,6325.33
