Feature,Instance,LocX,LocY
1,1,9991.99,8102.83
1,2,9235.86,4933.76
1,3,7849.17,967.89
1,4,656.66,5170.29
1,5,4032.31,3212.83
1,6,9805.94,5200.99
1,7,7690.8,8574.77
1,8,2565.25,3446.19
1,9,2950.53,5220.97
1,10,2214.81,7485.65
1,11,4462.19,1444.25
1,12,6801.53,4366.13
1,13,2303.64,1614.77
1,14,6451.29,8928.2
1,15,1112.64,7070.17
1,16,3666.78,2189.96
1,17,1730.27,889.62
1,18,8745.62,5723.28
1,19,4222.99,3906.13
1,20,1427.2,6652.32
1,21,8863.86,7485.1
1,22,5033.6,2924.35
1,23,8003.88,7868.79
1,24,636.42,3889.86
1,25,6894.19,1409.02
1,26,372.06,8442.79
1,27,1768.56,4848.62
1,28,8404.54,3326.17
1,29,5642.23,3869.79
1,30,9753.61,2621.84
1,31,9585.14,8855.54
1,32,4155.34,2477.32
1,33,5348.0,1370.49
1,34,7946.1,3457.87
1,35,6278.47,6068.2
1,36,5368.59,3082.23
1,37,3784.53,6920.13
1,38,6712.58,2586.9
1,39,9136.73,8832.96
1,40,9277.6,4261.71
1,41,9254.04,4947.4
1,42,5385.36,6796.11
1,43,1638.11,5031.74
1,44,994.89,9835.77
1,45,5376.99,9610.37
1,46,2270.01,8268.91
1,47,1290.44,7767.57
1,48,310.12,5148.18
1,49,6131.59,7805.07
1,50,7014.27,5736.7
1,51,5127.7,6385.26
1,52,3939.84,3441.58
1,53,4711.99,4993.38
1,54,3817.14,3767.64
1,55,1403.08,6382.7
1,56,149.25,6603.76
1,57,2462.4,1997.0
1,58,2275.44,5928.87
1,59,3909.17,5787.78
1,60,6701.93,4821.81
1,61,9869.18,5974.3
1,62,8668.65,7963.48
1,63,2215.25,8014.8
1,64,7893.62,8765.72
1,65,4770.19,1751.59
1,66,7666.77,9016.2
1,67,1540.27,5291.5
1,68,8970.26,7976.53
1,69,6435.2,6663.04
1,70,5519.66,4667.69
1,71,581.43,5385.35
1,72,6237.87,6538.06
1,73,8696.58,90.13
1,74,5836.22,5554.77
1,75,874.0,9272.3
1,76,3957.02,5019.86
1,77,6027.99,7191.42
1,78,9623.62,2029.79
1,79,881.93,4810.48
1,80,7441.19,1104.75
1,81,7556.29,8318.93
1,82,2002.25,8978.35
1,83,7732.53,5331.93
1,84,1402.75,642.64
1,85,6168.65,1192.21
1,86,8190.96,3581.38
1,87,8555.59,4126.49
1,88,1128.69,2750.7
1,89,6456.01,3714.39
1,90,9765.34,2099.39
1,91,3683.17,2126.53
1,92,8418.49,3819.49
1,93,231.1,6027.21
1,94,6141.64,997.47
1,95,2077.3,4704.36
1,96,4528.93,526.56
1,97,2098.75,8901.21
1,98,7973.53,6813.42
1,99,2149.62,1144.09
1,100,5736.3,951.31
1,101,6899.34,3056.55
1,102,719.44,2179.04
1,103,1301.74,3748.11
1,104,2140.85,4512.86
1,105,5728.49,1553.46
1,106,6142.6,2736.45
1,107,5442.27,8079.47
1,108,1939.52,4847.46
1,109,113.04,9608.02
