Feature,Instance,LocX,LocY
1,1,1137.67,8056.0
1,2,1652.92,3958.68
1,3,6768.4,59.94
1,4,682.08,3235.52
1,5,3951.78,7996.16
1,6,9047.8,3031.58
1,7,8232.32,5269.14
1,8,4714.51,86.21
1,9,6865.29,7329.49
1,10,5097.57,6542.41
1,11,8449.82,9129.62
1,12,4712.86,197.74
1,13,9322.84,1925.01
1,14,3841.44,332.59
1,15,2944.24,3314.64
1,16,4921.86,957.04
1,17,486.86,9766.75
1,18,3637.21,7497.98
1,19,3331.54,8311.64
1,20,7169.56,1254.92
1,21,2571.98,3486.5
1,22,2601.99,4681.95
1,23,442.97,1837.4
1,24,9265.9,2640.62
1,25,3849.54,1664.49
1,26,9515.64,9334.83
1,27,3153.89,4121.06
1,28,6049.54,1670.74
1,29,6900.93,8583.69
1,30,2995.6,7529.6
1,31,808.89,3203.61
1,32,8000.8,7791.4
1,33,410.13,6398.04
1,34,6880.32,7650.72
1,35,9958.73,9127.78
1,36,3819.71,8590.19
1,37,3240.68,5694.11
1,38,3737.08,6246.23
1,39,2376.68,2824.91
1,40,7196.44,661.26
1,41,4796.12,6269.72
1,42,9235.58,3413.36
1,43,6885.13,6739.82
1,44,3779.17,2099.81
1,45,6077.97,4053.98
1,46,1664.26,2935.69
1,47,5414.24,662.87
1,48,1420.7,6317.98
1,49,5202.56,5152.52
1,50,8089.23,2290.76
1,51,8914.25,3520.19
1,52,7656.99,522.13
1,53,5609.99,7513.82
1,54,1120.7,3733.22
1,55,316.63,8251.34
1,56,6859.97,6652.13
1,57,6416.35,972.32
1,58,7849.55,3257.91
1,59,3985.2,7575.06
1,60,2448.42,4633.2
1,61,3895.75,8974.32
1,62,2738.51,5008.99
1,63,5582.8,3317.91
1,64,5190.77,1160.29
1,65,8343.04,7291.82
1,66,6508.31,8754.98
1,67,3714.06,3826.67
1,68,3254.28,1422.56
1,69,5620.38,5651.13
1,70,2880.65,4883.96
1,71,5071.94,9455.39
1,72,6935.86,7162.11
1,73,3174.94,8577.6
1,74,3338.76,1295.39
1,75,9901.09,8385.5
1,76,3249.2,9966.82
1,77,9891.89,3878.23
1,78,5699.78,7000.69
1,79,3810.47,9161.77
1,80,4469.73,6799.59
1,81,1687.34,206.52
1,82,1846.61,6505.45
1,83,2212.57,6829.66
1,84,3663.63,915.11
1,85,7722.59,1783.57
1,86,8009.94,7292.28
1,87,4505.54,1905.67
1,88,6201.79,193.31
1,89,6934.93,1063.61
1,90,4095.29,2877.43
1,91,7769.5,2826.66
1,92,7370.95,1709.92
1,93,1401.56,8164.53
1,94,4085.77,5117.81
1,95,6032.07,4013.74
1,96,3698.45,114.29
1,97,818.2,9601.33
1,98,4510.07,2917.56
1,99,479.13,622.11
1,100,5501.05,7794.25
1,101,724.07,4536.13
1,102,6515.34,1501.19
1,103,3619.82,2805.93
1,104,6077.33,5677.72
1,105,8185.24,8376.77
1,106,189.29,8919.18
1,107,2707.21,3623.53
1,108,9100.77,6054.98
1,109,9325.06,7957.15
1,110,3488.08,2204.09
1,111,5080.56,5179.81
1,112,6825.25,6340.32
1,113,3312.16,4429.31
1,114,172.45,4689.92
1,115,8930.66,6968.0
1,116,5862.29,1039.41
1,117,5779.32,3842.28
1,118,5552.87,2338.21
1,119,3665.54,256.61
1,120,7106.06,9881.38
1,121,9289.06,2073.65
1,122,6055.28,7828.65
1,123,8929.45,9138.27
1,124,550.37,5462.28
1,125,7958.38,9310.98
1,126,5095.39,9921.56
1,127,2503.05,5545.72
1,128,4978.04,4096.89
1,129,4922.26,3634.12
1,130,1705.49,3608.77
1,131,7862.29,4664.45
1,132,5034.93,7999.79
1,133,3649.12,9289.5
1,134,1618.22,2790.65
1,135,2760.4,9428.18
1,136,70.35,8722.75
1,137,6875.87,5957.31
1,138,7396.0,6034.95
1,139,3637.11,9336.56
1,140,9386.23,1414.19
1,141,1475.17,6911.81
1,142,6558.34,6366.14
1,143,8375.52,3595.52
1,144,4105.31,7833.07
1,145,983.28,9234.51
1,146,3994.45,2179.69
