Feature,Instance,LocX,LocY
1,1,7322.6,9370.32
1,2,1325.72,1371.09
1,3,3077.61,2176.95
1,4,915.14,5090.39
1,5,3539.28,9121.19
1,6,1947.97,6463.27
1,7,9240.65,9396.32
1,8,3585.7,288.96
1,9,4706.62,2125.26
1,10,7807.32,158.92
1,11,3030.19,8925.06
1,12,3478.19,7787.88
1,13,6065.18,5485.78
1,14,5046.93,6166.7
1,15,7638.42,3926.59
1,16,8623.81,8018.75
1,17,6041.76,4116.56
1,18,120.63,2821.18
1,19,5575.23,6940.77
1,20,7674.88,6143.05
1,21,3515.54,8099.72
1,22,4775.27,5699.43
1,23,8640.18,4630.64
1,24,5193.57,2372.71
1,25,4896.11,1018.71
1,26,7292.75,1095.38
1,27,5382.93,8067.58
1,28,5158.72,1417.32
1,29,9657.8,5054.87
1,30,8870.51,1229.21
1,31,5344.71,9939.12
1,32,3149.77,5068.04
1,33,1607.09,8160.35
1,34,3558.22,9560.44
1,35,7900.15,9471.24
1,36,8705.66,9331.29
1,37,2525.25,7327.15
1,38,6220.69,8626.47
1,39,7293.94,4734.55
1,40,4013.03,1129.87
1,41,9061.19,5087.18
1,42,896.67,6592.49
1,43,3363.7,7476.23
1,44,9372.94,5617.44
1,45,546.89,4344.28
1,46,4144.85,5729.84
1,47,6604.93,3905.27
1,48,3086.06,4346.91
1,49,9038.3,7189.45
1,50,6546.7,2165.4
1,51,3918.67,227.72
1,52,933.39,2871.0
1,53,1384.39,7280.29
1,54,722.63,3439.84
1,55,3602.94,4629.66
1,56,6916.25,4126.69
1,57,1838.92,2381.99
1,58,949.87,3884.71
1,59,6642.23,511.86
1,60,6455.26,8746.93
1,61,2623.03,4960.58
1,62,8996.48,5160.68
1,63,5174.65,9919.01
1,64,8572.44,9637.74
1,65,3497.27,1334.41
1,66,8115.66,3993.8
1,67,8323.02,7946.37
1,68,7027.4,7901.58
1,69,26.84,2865.33
1,70,2375.68,305.84
1,71,5100.68,621.27
1,72,5626.17,4807.4
1,73,6093.7,7187.73
1,74,8511.34,5553.32
1,75,1857.36,7201.98
1,76,5158.56,4597.95
1,77,6674.69,9682.13
1,78,4092.91,649.21
1,79,2701.32,5547.77
1,80,9037.86,797.05
1,81,4567.42,4970.35
1,82,4611.85,6939.76
1,83,4090.62,2015.63
1,84,7456.92,9563.9
1,85,9105.89,4763.86
1,86,2994.95,1686.38
1,87,8841.75,4547.91
1,88,415.23,8126.67
1,89,9565.66,4817.46
1,90,574.45,3671.57
1,91,1823.58,5048.51
1,92,3009.01,3000.1
1,93,5185.15,4961.34
1,94,1676.12,2394.11
1,95,6933.91,7496.62
1,96,1529.77,8633.3
1,97,9017.5,2656.52
1,98,8822.55,2601.05
1,99,9201.15,77.82
1,100,1362.0,8423.3
1,101,3434.97,8948.85
1,102,4318.31,7605.35
1,103,4131.8,6886.55
1,104,4532.96,6888.25
1,105,3698.5,9742.33
1,106,7059.44,7875.43
1,107,5465.49,1078.37
1,108,7697.56,630.42
1,109,2174.25,1804.53
1,110,7387.17,7907.27
1,111,7924.51,1880.07
1,112,4060.82,8610.66
1,113,8168.22,3178.19
1,114,7025.82,2691.31
1,115,9870.69,7692.82
1,116,8281.61,2103.71
1,117,6008.83,1979.49
1,118,8698.98,8834.16
1,119,8067.29,9071.99
1,120,9273.71,1462.29
1,121,5851.15,2923.01
1,122,5658.6,778.53
1,123,4010.63,3972.44
1,124,7737.19,2372.44
1,125,7116.59,5043.42
1,126,9160.45,5643.02
1,127,6514.52,4886.74
1,128,4193.1,1547.92
1,129,7807.08,7481.09
1,130,4445.82,3772.65
1,131,6776.67,9560.79
1,132,4309.32,4954.77
1,133,3700.13,3987.73
1,134,4451.99,8855.89
1,135,9821.74,6684.41
1,136,1542.19,9235.97
1,137,9392.77,8238.39
1,138,5501.48,6700.51
1,139,6390.32,34.27
1,140,6480.55,6554.37
1,141,9540.77,4255.69
1,142,4649.09,2575.25
1,143,4649.56,8235.09
1,144,4634.43,8442.48
1,145,2062.61,5000.64
1,146,4873.38,5852.4
1,147,7488.97,7834.98
1,148,3906.38,3709.42
1,149,5300.59,6462.42
1,150,6021.67,2667.1
1,151,6444.61,5830.28
1,152,3231.67,3028.29
1,153,849.75,3398.18
1,154,3121.86,1381.5
1,155,8463.65,9319.96
1,156,9267.3,3006.42
1,157,4181.82,8812.46
1,158,8798.27,3134.6
1,159,932.12,7269.85
1,160,1940.67,311.25
1,161,7995.87,5400.79
1,162,2646.76,9869.86
1,163,5699.39,434.0
1,164,3657.46,8861.92
1,165,8177.45,2132.53
1,166,2117.35,8762.91
1,167,8071.62,5059.52
1,168,7674.83,6623.61
1,169,272.14,1569.98
1,170,5084.63,5816.79
1,171,2019.26,9710.15
1,172,3329.87,5465.78
1,173,7009.32,5164.17
1,174,3276.01,5149.81
1,175,9857.34,486.34
1,176,8450.37,2843.01
1,177,9912.84,4120.79
1,178,5779.95,4715.21
1,179,8465.58,2302.86
1,180,9631.4,6290.07
1,181,4521.08,646.92
1,182,7399.69,5937.83
1,183,7916.43,2481.33
1,184,2506.56,2261.17
1,185,2697.41,1852.14
1,186,6769.84,1733.67
1,187,7973.42,2426.68
1,188,5023.6,9220.67
1,189,5376.77,5925.22
1,190,4343.13,2258.64
1,191,4627.75,4181.89
1,192,2983.38,195.33
1,193,380.64,5923.0
1,194,5275.0,3058.1
1,195,156.69,9436.4
1,196,6641.1,6443.02
1,197,2730.01,4993.51
1,198,1578.51,5907.06
1,199,1443.61,8728.82
1,200,9177.63,914.62
1,201,5154.33,5845.88
1,202,9302.91,1301.21
1,203,4852.64,9715.61
1,204,3836.28,3761.25
1,205,2412.81,1863.3
1,206,454.85,1912.21
1,207,5362.98,8631.9
1,208,522.53,1625.52
1,209,4846.18,1165.65
1,210,6602.69,8323.89
1,211,9201.92,3904.17
1,212,3528.24,8323.56
1,213,7471.1,3302.41
1,214,7352.14,2881.67
1,215,3335.44,6522.78
1,216,4577.08,1113.46
1,217,8997.53,5355.25
1,218,8383.83,3273.69
