Feature,Instance,LocX,LocY
1,1,6212.44,9142.95
1,2,2487.45,8766.27
1,3,9256.23,4698.88
1,4,8129.72,7686.16
1,5,2038.67,869.37
1,6,4318.4,6109.05
1,7,1751.58,2781.78
1,8,3398.05,608.99
1,9,4913.23,6677.2
1,10,4767.31,1722.42
1,11,3473.84,3562.92
1,12,5035.51,1344.02
1,13,3369.25,8527.84
1,14,4172.55,8226.9
1,15,2191.07,4192.28
1,16,535.42,2530.9
1,17,4740.78,9993.97
1,18,8550.86,9662.81
1,19,5155.65,4425.22
1,20,1796.53,9545.68
1,21,968.46,9808.79
1,22,9753.52,3329.06
1,23,7588.89,2838.63
1,24,6734.84,6119.91
1,25,8450.4,1702.42
1,26,949.18,9725.86
1,27,6950.61,6139.73
1,28,5370.73,6195.03
1,29,6324.07,1081.77
1,30,7748.76,2484.2
1,31,992.15,9751.89
1,32,5841.32,1787.77
1,33,3679.78,5826.86
1,34,7191.42,2306.9
1,35,5999.47,6261.16
1,36,4782.07,9533.58
1,37,155.71,5423.16
1,38,6542.13,506.85
1,39,6802.94,7516.78
1,40,9429.16,875.69
1,41,8428.27,8089.6
1,42,631.35,6.97
1,43,5899.13,3009.39
1,44,3977.99,2556.24
1,45,1566.46,4840.82
1,46,5548.96,1905.31
1,47,9960.04,3776.88
1,48,5882.91,4463.98
1,49,9659.26,8295.5
1,50,3704.17,3076.57
1,51,1243.11,7920.64
1,52,8549.78,6206.44
1,53,8094.02,3629.18
1,54,4440.7,117.41
1,55,1130.34,8127.86
1,56,5796.6,3759.8
1,57,5543.6,1310.41
1,58,2193.76,7793.28
1,59,3845.56,2697.03
1,60,8651.45,220.49
1,61,1205.27,5379.92
1,62,1668.74,7136.31
1,63,1736.82,1423.39
1,64,8459.86,1252.8
1,65,4589.42,6677.53
1,66,9163.63,8028.39
1,67,6604.39,179.97
1,68,9252.21,4743.72
1,69,8870.93,5688.51
1,70,3099.55,998.4
1,71,6514.72,3130.14
1,72,50.81,1201.12
1,73,2876.5,6153.24
1,74,414.31,1078.22
1,75,8782.96,8881.63
1,76,6996.01,514.42
1,77,2864.05,830.72
1,78,3803.72,8094.47
1,79,6050.22,5793.94
1,80,5855.33,4682.61
1,81,171.72,2795.0
1,82,2785.58,2231.52
1,83,8175.89,7660.35
1,84,3176.33,6790.2
1,85,5189.94,6493.83
1,86,2830.69,3540.59
1,87,6921.17,5707.74
1,88,7020.93,2391.3
1,89,3478.7,5831.44
1,90,4074.25,7041.63
1,91,7408.12,775.26
1,92,266.59,2699.79
1,93,702.95,9921.34
1,94,30.92,8383.97
1,95,7182.52,5834.26
1,96,7538.3,4387.31
1,97,4165.21,5616.44
1,98,3690.12,3627.71
1,99,3518.24,7227.94
1,100,8935.85,825.38
1,101,9303.01,7701.1
