Feature,Instance,LocX,LocY
1,1,121.45,99.74
1,2,268.53,985.39
1,3,372.37,255.06
1,4,276.93,991.61
1,5,100.38,625.33
1,6,172.83,963.74
1,7,978.06,601.8
1,8,855.21,248.5
1,9,916.98,195.23
1,10,514.97,105.14
1,11,1005.42,320.19
1,12,968.43,818.61
1,13,528.3,66.22
1,14,479.55,817.73
1,15,685.99,652.37
1,16,318.4,853.12
1,17,366.36,829.77
1,18,636.15,693.67
1,19,767.48,917.94
1,20,232.72,47.06
1,21,328.96,773.98
1,22,272.18,928.07
1,23,380.67,584.43
1,24,966.11,885.63
1,25,822.67,801.09
1,26,793.57,503.92
1,27,347.16,502.7
1,28,363.45,530.67
1,29,9.12,661.42
1,30,430.87,849.51
1,31,61.31,102.04
1,32,801.74,451.08
1,33,742.4,318.76
1,34,190.77,549.15
1,35,219.96,678.52
1,36,878.13,685.75
1,37,888.63,481.48
1,38,653.37,232.4
1,39,572.43,447.75
1,40,218.7,34.9
1,41,844.48,570.44
1,42,355.58,186.44
1,43,30.25,268.11
1,44,819.16,727.47
1,45,985.47,763.7
1,46,63.17,236.18
1,47,131.55,568.83
1,48,344.42,101.51
1,49,430.76,15.37
1,50,831.57,290.56
1,51,540.6,743.05
1,52,312.15,975.16
1,53,800.5,464.59
1,54,47.63,1007.14
1,55,449.68,844.6
1,56,998.34,436.17
1,57,920.67,955.81
1,58,487.57,976.14
1,59,638.98,917.85
1,60,244.49,818.33
1,61,519.24,874.92
1,62,66.27,180.12
1,63,757.1,256.97
1,64,832.96,238.06
1,65,313.45,947.36
1,66,112.9,556.47
1,67,435.41,854.03
1,68,889.5,580.2
1,69,344.14,741.34
1,70,682.29,24.09
1,71,135.13,315.07
1,72,1002.12,247.52
1,73,560.87,902.51
1,74,880.87,527.94
1,75,376.79,268.47
1,76,751.55,294.43
1,77,840.6,803.62
1,78,567.71,757.2
1,79,571.36,989.44
1,80,188.22,192.5
1,81,594.18,364.05
1,82,660.67,179.48
1,83,529.01,425.56
1,84,602.1,254.84
1,85,928.32,59.61
1,86,504.35,422.67
1,87,765.44,292.12
1,88,252.82,262.62
1,89,427.56,802.88
1,90,245.15,738.76
1,91,319.02,304.62
1,92,164.07,807.91
1,93,673.7,468.39
1,94,1001.18,733.21
1,95,460.1,145.0
1,96,315.18,32.05
1,97,44.37,756.53
1,98,64.92,312.81
1,99,14.54,289.56
1,100,773.48,279.25
1,101,237.79,220.79
1,102,956.43,593.46
1,103,200.42,775.55
1,104,17.12,191.32
1,105,476.74,589.0
1,106,915.76,387.07
1,107,81.57,260.48
1,108,471.5,399.38
1,109,884.3,730.37
1,110,816.11,144.81
1,111,874.9,743.14
1,112,351.11,35.05
1,113,172.03,256.16
1,114,12.65,288.21
1,115,745.51,63.92
1,116,642.38,896.48
1,117,728.2,374.31
1,118,272.1,432.93
1,119,592.93,111.93
1,120,918.99,907.62
1,121,770.42,165.87
1,122,297.07,576.29
1,123,246.66,572.34
1,124,685.1,758.02
1,125,930.16,660.88
1,126,776.41,963.94
1,127,218.74,872.94
1,128,137.51,820.92
1,129,170.93,996.11
1,130,80.3,323.53
1,131,523.46,862.34
1,132,643.49,651.47
1,133,996.44,465.78
1,134,64.24,412.91
1,135,700.34,58.5
1,136,119.89,62.92
1,137,405.82,152.13
1,138,957.31,326.23
1,139,995.14,444.04
1,140,954.1,905.79
1,141,134.7,468.35
1,142,864.89,965.87
1,143,332.83,28.46
1,144,906.45,36.86
1,145,888.31,448.8
1,146,354.4,903.3
1,147,649.57,507.89
1,148,392.42,877.62
1,149,738.06,329.93
1,150,480.73,27.63
1,151,918.22,290.51
1,152,205.59,961.79
1,153,369.64,519.14
1,154,691.02,55.84
1,155,286.01,811.37
1,156,185.89,679.84
1,157,237.26,680.14
1,158,117.0,722.73
1,159,678.14,306.25
1,160,244.14,803.54
1,161,704.76,797.61
1,162,507.87,851.54
1,163,110.7,307.26
1,164,720.24,565.74
1,165,387.47,475.32
1,166,450.52,514.14
1,167,814.36,521.54
1,168,90.81,840.07
1,169,259.73,501.49
1,170,738.95,160.37
1,171,942.11,685.6
1,172,146.39,598.14
1,173,117.4,779.78
1,174,961.76,535.33
1,175,100.22,62.44
1,176,773.7,913.11
1,177,338.01,991.77
1,178,39.37,702.43
1,179,939.19,827.46
1,180,519.36,314.22
