Feature,Instance,LocX,LocY
1,1,996.67,531.16
1,2,780.27,890.78
1,3,692.3,853.73
1,4,497.81,506.88
1,5,609.09,104.26
1,6,639.19,332.63
1,7,141.8,656.25
1,8,261.88,25.72
1,9,349.12,752.79
1,10,940.68,92.17
1,11,36.87,53.81
1,12,13.06,571.35
1,13,696.61,329.58
1,14,70.65,307.62
1,15,285.18,353.72
1,16,688.23,692.94
1,17,516.53,985.14
1,18,607.19,899.37
1,19,20.57,580.53
1,20,454.79,129.13
1,21,123.44,244.17
1,22,900.75,83.16
1,23,144.61,570.31
1,24,694.1,103.69
1,25,897.32,987.0
1,26,663.21,518.91
1,27,944.39,58.43
1,28,238.66,23.73
1,29,350.7,75.76
1,30,220.32,568.86
1,31,177.41,901.76
1,32,641.88,543.06
1,33,89.1,801.75
1,34,342.95,960.08
1,35,60.0,873.0
1,36,42.06,636.64
1,37,882.13,954.21
1,38,883.15,141.21
1,39,413.83,875.21
1,40,116.7,650.67
1,41,461.38,278.79
1,42,588.69,274.1
1,43,767.78,984.21
1,44,136.59,499.55
1,45,628.07,833.09
1,46,756.99,960.16
1,47,660.5,897.27
1,48,220.12,626.51
1,49,676.82,788.49
1,50,748.16,746.21
1,51,818.83,67.59
1,52,676.79,605.85
1,53,132.36,222.59
1,54,245.65,372.42
1,55,569.94,701.82
1,56,324.99,987.5
1,57,115.54,989.42
1,58,790.24,96.22
1,59,105.45,936.81
1,60,471.62,178.06
1,61,882.35,117.96
1,62,867.35,748.89
1,63,945.21,793.84
1,64,165.73,951.0
1,65,434.66,240.2
1,66,855.65,982.93
1,67,872.71,329.89
1,68,392.42,947.05
1,69,760.36,741.84
1,70,499.3,683.41
1,71,168.66,13.84
1,72,629.24,566.5
1,73,726.2,550.95
1,74,321.77,487.05
1,75,805.44,463.82
1,76,936.65,22.46
1,77,955.71,33.98
1,78,196.49,171.05
1,79,20.69,343.9
1,80,434.01,398.62
1,81,389.68,242.43
1,82,800.14,995.32
1,83,385.46,567.9
1,84,324.36,383.57
1,85,517.24,347.25
1,86,55.07,184.29
1,87,661.22,779.92
1,88,892.07,1001.7
1,89,584.62,870.93
1,90,407.76,650.1
1,91,876.28,570.09
1,92,300.26,732.41
1,93,104.18,806.69
1,94,748.21,468.75
1,95,92.34,707.87
1,96,126.13,394.51
1,97,63.38,100.69
1,98,28.04,884.35
1,99,58.18,863.66
1,100,528.6,724.58
1,101,366.84,809.9
1,102,511.19,778.72
1,103,343.5,807.42
1,104,266.99,961.11
1,105,139.83,170.55
1,106,260.61,406.68
1,107,766.5,824.64
1,108,958.71,44.92
1,109,382.96,264.39
1,110,927.86,765.29
1,111,394.71,295.79
1,112,556.34,931.26
1,113,219.68,904.49
1,114,834.27,725.25
1,115,272.93,756.63
1,116,13.93,149.13
1,117,942.4,735.41
1,118,559.55,701.99
1,119,406.86,928.65
1,120,680.17,93.37
1,121,573.67,947.91
1,122,362.85,510.94
1,123,475.38,366.28
1,124,882.26,252.12
1,125,979.37,666.11
1,126,635.1,200.53
1,127,912.1,567.24
1,128,127.45,180.34
1,129,419.91,155.8
1,130,804.2,659.54
1,131,767.35,679.15
1,132,782.69,424.05
1,133,715.76,638.45
1,134,254.47,208.66
1,135,302.63,510.29
1,136,203.95,464.84
1,137,751.8,451.83
1,138,584.24,827.56
1,139,946.26,627.31
1,140,227.11,196.53
1,141,204.06,97.67
1,142,1005.77,237.24
1,143,727.05,961.38
1,144,579.27,357.16
1,145,405.08,29.16
1,146,677.28,452.28
1,147,462.53,894.1
1,148,685.48,623.24
1,149,349.5,187.07
1,150,191.9,893.04
1,151,783.61,189.79
1,152,693.52,732.62
1,153,308.52,675.27
1,154,407.6,990.03
