Feature,Instance,LocX,LocY
1,1,634.79,5.1
1,2,426.38,640.82
1,3,90.01,932.58
1,4,333.21,284.31
1,5,608.01,503.86
1,6,973.96,697.96
1,7,80.74,810.55
1,8,639.1,331.93
1,9,858.07,304.86
1,10,649.41,361.27
1,11,489.76,993.39
1,12,828.73,684.0
1,13,658.26,235.96
1,14,690.43,484.05
1,15,151.21,283.3
1,16,532.6,601.19
1,17,158.47,199.34
1,18,578.88,40.03
1,19,958.6,799.27
1,20,93.84,670.14
1,21,129.41,455.93
1,22,344.21,71.43
1,23,902.57,323.03
1,24,567.74,246.29
1,25,622.89,570.83
1,26,35.1,731.55
1,27,964.06,406.29
1,28,762.67,14.61
1,29,694.58,617.44
1,30,589.43,397.76
1,31,440.06,170.75
1,32,127.37,738.19
1,33,156.1,892.44
1,34,135.48,271.3
1,35,487.16,869.61
1,36,439.81,812.45
1,37,49.67,559.6
1,38,521.88,43.53
1,39,939.31,702.91
1,40,665.44,306.32
1,41,478.31,952.14
1,42,730.03,335.28
1,43,710.89,932.69
1,44,578.68,169.01
1,45,650.69,122.31
1,46,833.46,606.73
1,47,992.13,280.4
1,48,839.83,452.05
1,49,695.48,412.24
1,50,523.33,462.84
1,51,822.4,69.72
1,52,817.97,339.61
1,53,233.85,992.11
1,54,168.45,149.71
1,55,734.8,175.56
1,56,195.06,800.65
1,57,606.68,831.1
1,58,20.09,958.36
1,59,84.03,767.04
1,60,429.4,503.4
1,61,112.82,400.93
1,62,947.4,269.87
1,63,86.15,869.55
1,64,694.89,530.16
1,65,321.83,631.51
1,66,67.99,700.56
1,67,629.25,5.13
1,68,575.62,444.57
1,69,212.31,318.68
1,70,166.7,954.5
1,71,256.08,999.79
1,72,541.71,470.19
1,73,153.7,373.38
1,74,128.31,395.84
1,75,573.38,1000.56
1,76,632.94,96.91
1,77,153.51,818.18
1,78,470.59,756.6
1,79,265.99,868.53
1,80,868.4,140.18
1,81,320.26,349.45
1,82,360.7,477.45
1,83,832.85,358.49
1,84,221.18,842.41
1,85,989.17,522.7
1,86,601.99,393.65
1,87,163.42,345.17
1,88,93.36,562.57
1,89,345.25,659.84
1,90,703.69,613.26
1,91,562.77,813.59
1,92,650.29,456.51
1,93,581.83,442.29
1,94,978.63,918.36
1,95,468.42,597.35
1,96,217.17,959.41
1,97,783.76,319.38
1,98,957.19,259.5
1,99,190.55,644.8
1,100,676.06,24.49
1,101,483.79,939.45
1,102,264.53,470.42
1,103,385.4,292.54
1,104,959.02,324.06
1,105,873.23,244.21
1,106,170.2,578.42
1,107,960.31,341.04
1,108,898.05,749.27
1,109,279.2,452.06
1,110,740.79,262.82
1,111,320.37,413.44
1,112,332.12,675.26
1,113,101.54,363.59
1,114,379.62,395.13
1,115,696.6,257.3
1,116,471.6,47.97
1,117,796.68,215.18
1,118,791.3,208.33
1,119,296.7,928.38
1,120,564.44,262.55
1,121,77.09,529.03
1,122,894.85,634.01
1,123,21.32,557.52
1,124,897.62,346.63
1,125,131.15,297.59
1,126,625.75,557.26
1,127,620.3,249.7
1,128,62.41,275.88
1,129,593.45,750.54
1,130,182.92,934.16
1,131,223.08,38.01
1,132,465.3,465.1
1,133,801.36,944.02
1,134,23.0,915.99
1,135,763.62,321.95
1,136,944.05,197.38
1,137,97.16,778.66
1,138,130.28,909.2
1,139,538.96,765.77
1,140,677.91,39.55
1,141,777.2,87.04
1,142,967.31,652.75
1,143,177.6,387.28
1,144,812.6,940.24
1,145,588.84,489.42
1,146,754.52,613.68
1,147,369.92,788.18
1,148,443.4,162.57
1,149,205.03,396.75
1,150,49.77,297.86
1,151,879.03,16.32
1,152,644.66,586.47
1,153,309.68,845.54
1,154,168.99,355.51
1,155,596.12,594.38
1,156,968.96,213.91
1,157,961.41,303.21
1,158,472.11,643.17
1,159,87.55,698.37
1,160,558.11,782.52
1,161,98.76,764.29
1,162,838.32,764.6
1,163,601.77,1010.69
1,164,204.46,197.72
1,165,778.42,410.62
1,166,513.26,775.57
1,167,679.52,715.84
1,168,906.25,560.7
1,169,317.28,902.08
1,170,33.89,546.12
1,171,959.06,794.97
1,172,537.12,128.84
1,173,464.67,220.0
1,174,116.47,864.33
1,175,630.22,708.24
1,176,913.67,713.15
1,177,331.9,305.69
1,178,340.01,780.89
1,179,839.41,560.92
1,180,587.15,289.17
1,181,249.57,900.11
1,182,287.75,862.67
1,183,6.11,520.36
1,184,447.71,622.47
1,185,216.26,739.89
1,186,145.26,667.56
1,187,903.49,220.0
1,188,984.63,618.84
1,189,557.63,158.73
1,190,92.29,7.03
1,191,53.59,665.48
1,192,44.76,53.64
1,193,970.23,499.45
1,194,145.13,59.03
1,195,200.8,147.81
1,196,941.14,229.53
1,197,611.02,381.18
1,198,957.19,452.62
1,199,838.36,287.67
1,200,905.86,228.78
1,201,302.51,421.56
1,202,265.16,939.91
1,203,84.07,868.23
1,204,742.16,585.9
1,205,781.9,399.37
1,206,697.28,363.08
1,207,379.29,993.01
1,208,152.7,317.38
1,209,200.73,757.53
1,210,924.31,315.12
1,211,747.22,975.32
1,212,264.73,320.77
1,213,253.33,848.16
1,214,560.84,72.05
1,215,304.29,18.17
1,216,684.53,64.62
1,217,399.13,112.15
1,218,923.87,802.89
1,219,444.6,90.87
1,220,45.2,412.38
1,221,278.24,513.32
1,222,588.75,951.9
1,223,213.38,204.25
1,224,943.9,970.69
1,225,17.64,372.11
1,226,402.65,163.81
1,227,568.8,418.42
1,228,733.55,251.41
1,229,36.08,97.18
1,230,845.72,273.7
1,231,597.24,604.83
1,232,126.03,814.62
1,233,911.69,722.59
1,234,811.26,809.95
1,235,338.68,613.31
1,236,394.17,338.49
1,237,431.79,553.73
1,238,312.34,291.94
1,239,536.75,477.34
1,240,122.52,795.21
1,241,100.22,507.93
1,242,66.3,208.26
1,243,842.56,625.78
1,244,765.12,621.98
1,245,303.61,652.68
1,246,190.1,210.5
1,247,44.97,590.49
1,248,247.62,845.47
1,249,328.43,512.15
1,250,333.43,549.07
1,251,128.6,236.2
1,252,793.2,198.77
1,253,299.17,337.98
1,254,52.44,169.87
1,255,551.6,113.63
1,256,819.63,134.64
1,257,184.38,513.42
1,258,165.24,418.45
1,259,1009.12,215.02
1,260,875.92,570.97
1,261,453.8,302.35
1,262,796.26,570.9
1,263,736.15,747.25
1,264,740.61,940.08
1,265,150.88,453.23
1,266,996.51,826.18
1,267,860.17,18.71
1,268,841.28,42.97
1,269,373.09,697.7
1,270,787.86,813.19
1,271,734.09,614.3
1,272,906.78,70.89
1,273,439.16,113.14
1,274,608.43,55.83
1,275,985.27,620.71
1,276,416.72,907.45
1,277,717.69,156.18
1,278,320.92,318.87
1,279,198.39,501.27
1,280,1002.52,22.93
1,281,740.2,33.76
1,282,265.4,538.07
1,283,942.52,181.62
1,284,736.78,510.39
1,285,237.11,208.55
1,286,661.14,443.56
1,287,969.78,239.69
1,288,285.05,40.31
1,289,550.95,674.52
1,290,646.07,440.3
1,291,586.65,699.24
1,292,182.4,745.29
1,293,874.11,845.6
1,294,894.05,892.49
1,295,767.07,588.74
1,296,942.25,477.66
1,297,35.1,860.08
1,298,946.32,829.86
1,299,696.98,85.07
1,300,588.71,986.07
1,301,796.98,206.01
1,302,443.47,468.09
1,303,402.0,277.06
1,304,161.44,200.42
1,305,423.36,454.93
1,306,769.41,568.91
1,307,442.65,223.65
1,308,678.34,278.1
1,309,209.2,322.85
1,310,521.16,111.01
1,311,45.43,273.88
1,312,322.63,809.9
1,313,760.76,609.15
1,314,240.62,614.71
1,315,785.96,783.11
1,316,204.08,752.99
1,317,839.95,85.44
1,318,781.84,269.96
1,319,445.57,834.14
1,320,545.01,535.09
1,321,237.68,195.53
1,322,936.67,43.22
1,323,408.65,316.75
1,324,124.44,415.09
1,325,54.98,798.77
1,326,580.88,61.53
1,327,627.72,708.56
1,328,135.0,743.08
1,329,875.64,874.8
1,330,346.34,913.01
1,331,978.05,756.07
1,332,557.11,538.39
1,333,322.41,807.27
1,334,935.27,295.9
1,335,248.42,299.06
1,336,349.85,715.45
1,337,285.97,642.91
1,338,161.04,431.69
1,339,3.6,375.73
1,340,65.32,927.98
1,341,662.54,58.78
1,342,663.93,168.26
1,343,442.17,796.07
1,344,540.48,656.04
1,345,876.35,840.73
1,346,437.73,923.69
1,347,28.13,897.94
1,348,716.62,790.7
1,349,511.03,172.26
1,350,737.74,870.67
1,351,449.61,177.81
1,352,793.34,84.12
1,353,575.52,383.93
1,354,965.25,722.04
1,355,983.46,200.44
1,356,635.45,439.9
1,357,242.54,169.07
1,358,453.56,736.46
1,359,971.33,419.99
1,360,463.93,617.11
1,361,157.84,652.05
1,362,855.73,826.8
1,363,183.36,975.17
1,364,534.1,141.67
1,365,259.6,937.28
1,366,310.83,277.12
1,367,187.91,653.22
1,368,640.1,762.63
1,369,515.72,651.9
1,370,842.17,718.53
1,371,704.9,943.78
1,372,449.04,626.1
1,373,651.21,400.01
1,374,749.77,112.75
1,375,752.03,62.76
1,376,662.94,807.49
1,377,65.56,217.61
1,378,999.51,619.54
1,379,438.58,337.42
1,380,1000.8,674.6
1,381,664.62,250.63
1,382,348.74,536.23
1,383,495.54,309.66
1,384,633.84,533.41
1,385,205.48,863.31
1,386,667.44,62.43
1,387,301.85,50.4
1,388,566.85,644.37
1,389,819.79,467.76
1,390,628.64,288.47
1,391,650.17,278.11
1,392,231.83,304.56
1,393,662.42,780.87
1,394,212.42,296.96
1,395,300.66,106.95
1,396,966.81,721.31
1,397,16.47,297.95
1,398,240.19,247.93
1,399,196.16,442.47
1,400,678.0,601.91
1,401,351.75,249.86
1,402,476.18,820.24
1,403,927.62,935.8
1,404,806.32,854.2
1,405,39.3,987.37
1,406,315.22,954.8
1,407,699.11,279.85
1,408,474.38,824.96
1,409,240.72,399.69
1,410,247.01,946.19
1,411,283.67,110.27
1,412,614.88,409.03
1,413,667.25,137.45
1,414,111.08,512.12
1,415,171.49,953.86
1,416,113.41,244.1
1,417,98.16,577.2
1,418,752.14,520.46
1,419,872.37,786.7
1,420,815.9,45.96
1,421,289.13,964.46
1,422,237.56,467.93
1,423,426.31,862.39
1,424,198.77,778.97
1,425,390.94,522.32
1,426,959.43,260.4
1,427,967.18,381.43
1,428,733.25,754.96
1,429,706.33,395.28
1,430,262.91,21.83
1,431,571.68,370.62
1,432,838.36,721.56
1,433,546.16,988.57
1,434,644.39,701.35
1,435,918.4,658.78
1,436,906.65,940.3
1,437,633.11,513.43
1,438,451.05,628.38
1,439,501.43,120.38
1,440,37.61,220.65
1,441,109.06,840.88
1,442,825.01,146.56
1,443,708.2,118.21
1,444,220.03,332.45
1,445,619.64,317.33
1,446,204.8,391.64
1,447,491.69,384.71
1,448,370.84,828.93
1,449,544.18,323.75
1,450,867.92,993.7
1,451,97.41,483.43
1,452,101.37,580.01
1,453,370.98,193.48
1,454,694.8,174.71
1,455,776.65,39.38
1,456,751.96,983.57
1,457,532.99,155.57
1,458,240.58,565.66
1,459,30.04,450.21
1,460,462.57,283.76
1,461,199.35,144.14
1,462,501.74,846.29
1,463,654.51,329.83
1,464,559.29,703.84
1,465,357.07,430.63
1,466,497.58,153.74
1,467,75.1,991.35
1,468,912.47,191.65
1,469,768.94,310.47
1,470,734.24,356.56
1,471,335.85,300.95
1,472,511.48,508.71
1,473,704.12,357.37
1,474,70.29,853.15
1,475,61.58,280.06
1,476,291.27,476.96
1,477,532.13,213.11
1,478,559.39,672.43
1,479,757.84,26.96
1,480,692.97,166.62
1,481,679.08,341.69
1,482,498.03,924.97
1,483,483.19,70.32
1,484,697.78,78.58
1,485,223.7,973.08
1,486,212.68,845.73
1,487,105.1,840.8
1,488,63.03,848.34
1,489,186.68,540.46
1,490,202.36,502.28
1,491,749.21,60.37
1,492,269.31,643.29
1,493,955.69,401.64
1,494,36.41,243.31
1,495,371.15,67.06
1,496,337.3,348.72
1,497,485.8,898.06
1,498,213.92,935.38
1,499,715.31,813.41
